Day,Vista Banrep,FPCOFIXMK3M,FPCOFMKLN1Y,FPCOFMKLN2Y,FPCOFXMK1M,FPCOFXMK2M,FPCOFXMK3M1,FPCOFXMK3M2,FPCOFXMK3M3,FPCOVMKLN1Y,FPCOVMKLN2Y,FPCOBFIX10Y,FPCOCPFIX2Y,FPCOCPFIX5Y,FPCODTFB12M,FPCODTFB18M,FPCODTFB24M,FPCOIBR18M,FPCOIBRB12M,FPCOIBRB18M,FPCOIBRB24+,FPCOIBRB24M,FPCOIBRC12M,FPCOIBRR12M,FPCOIBRR18M,FPCOIPCB10+,FPCOIPCB10Y,FPCOIPCB2Y,FPCOIPCB5Y,FPCOIPCC10+,FPCOIPCC10Y,FPCOIPCC2Y,FPCOIPCC5Y,FPCOIPCR10+,FPCOIPCR10Y,FPCOIPCR2Y,FPCOIPCR5Y,COLTES CP,COLTES LP,COLTES,COLTES UVR,COLTES UVRCP,TRM,FPCOGVFX10Y,FPCOGVFIX2Y,FPCOGVFIX5Y,FPCOGVUVRLN,FPCOGFX10Y+,ICOLCAP,ACWI_COP,LEGATRUU_COP,INMOBILIARIO_COL,LEGATRUU_USD,SPX Index_COP,MXEF Index_COP,MXEA Index_COP
20140201,"135,523844",100,"100,4274964","100,4702007","92,42208529",100,"92,40467353","92,74595152","92,70433912","100,0237892","100,6405617","100,3901481","100,7263907","101,1939726","100,5384267","100,7150289","100,5913627","100,8098615","100,6316256","100,7916435","100,8048384","101,018329","100,6218762","100,589409","100,8790432","101,7165211","101,0041064","100,708838","101,122278","101,6930887","101,2039356","100,7271557","101,0472229","101,6407294","101,6740115","100,8388317","100,8233317","176,94","197,64","185,55","174,62","66,80328429","2015,31","99,05310656","100,2289645","99,45203812","98,48347525","97,47151506",14600,"3221392,423","924362,0362","15933,57909","458,6699","3592471,453","1887398,274","3703414,27"
20140202,"135,5357198",100,"100,4388045","100,4833532","92,43080892",100,"92,41336525","92,74595152","92,70433912","100,0352344","100,6550527","100,4121755","100,7416211","101,214262","100,5513712","100,7296578","100,6062497","100,8250227","100,6457337","100,8068338","100,8200826","101,0333707","100,635955","100,6033042","100,8940812","101,7355589","101,022422","100,7240163","101,1401615","101,7118949","101,2222114","100,742339","101,065007","101,6593562","101,6921151","100,8542528","100,8409005","176,94","197,64","185,55","174,62","66,80535579","2015,31","99,07403598","100,2423354","99,47089651","98,49372513","97,49193946",14522,"3221392,423","924362,0362","15937,53305","458,6699","3592471,453","1887398,274","3703414,27"
20140203,"135,5475966",100,"100,4501259","100,503989","92,43952493",100,"92,42208529","92,77566967","92,73424714","100,0461204","100,6440985","100,3594915","100,7361896","101,2075536","100,545366","100,6837522","100,6117957","100,8368425","100,6458111","100,8178588","100,8440249","101,0554415","100,6368598","100,6190643","100,9140007","101,7577964","101,0069982","100,7344081","101,1668803","101,7332419","101,1972207","100,7529557","101,0970156","101,6799489","101,7159102","100,8664567","100,8598306","176,8","197,68","185,49","174,48","66,77161356","2015,5","98,92122995","100,2363253","99,32124958","98,35937639","97,31090482",14520,"3168204,76","927880,9753","15941,49333","460,3726","3510779,295","1867844,47","3668996,05"
20140204,"135,5594744",100,"100,4525758","100,5022998","92,44824731",100,"92,43080892","92,79085612","92,74953062","100,0576977","100,6636761","100,4089221","100,6826445","100,9667132","100,5724393","100,6644195","100,5829564","100,8500379","100,6637545","100,8396212","100,8768149","101,0679185","100,6543611","100,6298629","100,8609426","100,8558777","100,7815172","100,7710706","101,1833119","100,980573","100,9578754","100,7843162","101,1216168","101,0357506","101,4605161","100,8669453","100,9093458","176,81","197,98","185,63","174,66","66,7762305","2040,5","99,18214106","100,2728635","99,35427903","98,55260852","97,59502207",14630,"3203442,165","938383,5076","15944,62974","459,8792","3581485,6","1872648,47","3666492,83"
20140205,"135,5713533",100,"100,4575367","100,5254569","92,45696764",100,"92,43952493","92,799244","92,75797208","100,0696857","100,6668643","100,3262414","100,642788","100,6668511","100,5843739","100,6827549","100,6484123","100,8641942","100,6763953","100,8531843","100,9120126","101,0850715","100,663689","100,6484479","100,8816082","100,905962","100,7829928","100,7816074","101,1725225","101,0366276","100,9416772","100,7983061","101,0991501","101,0970331","101,3946204","100,9016622","100,8727196","176,76","198,2","185,71","174,72","66,76550378","2047,5","99,18220979","100,2618459","99,3005373","98,54766722","97,57271014",14815,"3219427,575","942057,6165","15947,88308","460,1014","3586482,9","1876656,6","3701716,20"
20140206,"135,5832332",100,"100,4688619","100,5369025","92,46568878",100,"92,44824731","92,79919287","92,75792063","100,0812399","100,6845213","100,1852257","100,6461272","100,7889436","100,5999973","100,7073637","100,6685792","100,8862167","100,6944888","100,8754083","100,9472572","101,0967056","100,6815079","100,667651","100,9016251","102,5694552","101,8638172","100,9411824","101,6926358","102,830489","102,0179294","100,9626818","101,6006272","102,9882228","102,5020229","101,0953679","101,3547917","176,99","198,73","186,07","174,97","66,82638083","2044,5","99,32854998","100,3283531","99,4409761","98,74598694","97,88857544",15058,"3256254,705","940079,9094","15951,85565","459,8092","3625777,635","1900976,1","3745830,68"
20140207,"135,5951142",100,"100,4743649","100,5251593","92,47441065",100,"92,45696764","92,81307061","92,77188703","100,0925958","100,7052834","100,2112661","100,5995746","100,4984612","100,6173817","100,7491732","100,7138252","100,9070795","100,710922","100,8966152","100,9668179","101,1150762","100,6977996","100,6825996","100,9194399","102,6113382","101,8490214","100,9392963","101,6375631","102,8627105","101,9845816","100,9569409","101,5322647","103,013044","102,4235876","101,0654317","101,2445501","177,18","198,54","186,09","174,97","66,8770406","2047,5","99,35774593","100,3997206","99,54813975","98,698654","97,96537609",15058,"3300119,55","942939,4748","15955,83283","460,5321","3679398,45","1919121,75","3790639,13"
20140208,"135,6069962",100,"100,4859947","100,5386209","92,48313883",100,"92,46568878","92,81307061","92,77188703","100,1038442","100,7198425","100,232637","100,6155367","100,5189176","100,6303336","100,7639541","100,7286701","100,9222841","100,7249906","100,9118318","100,9820872","101,1302089","100,7118498","100,6964137","100,9346566","102,6308469","101,8677276","100,9545758","101,6557142","102,8819812","102,0032688","100,9722369","101,5503435","103,0321307","102,4421183","101,081047","101,2624704","177,18","198,54","186,09","174,97","66,87910026","2047,5","99,37844316","100,4128897","99,56682354","98,70884762","97,98564707",15058,"3300119,55","942939,4748","15959,81714","460,5321","3679398,45","1919121,75","3790639,13"
20140209,"135,6188793",100,"100,4976034","100,5520643","92,49188162",100,"92,47441065","92,81307061","92,77188703","100,1150613","100,7343949","100,254009","100,6314857","100,539373","100,6432768","100,7787355","100,7435174","100,9374877","100,7390486","100,9270475","100,9973594","101,145344","100,7258894","100,7102175","100,9498726","102,6503576","101,8864355","100,9698476","101,6738653","102,9012537","102,0219578","100,9875253","101,5684223","103,0512191","102,4606507","101,0966556","101,2803906","177,18","198,54","186,09","174,97","66,88115993","2047,5","99,39914162","100,4260488","99,58550551","98,71903873","98,00591964",15058,"3300119,55","942939,4748","15963,79396","460,5321","3679398,45","1919121,75","3790639,13"
20140210,"135,6307634",100,"100,490744","100,5135089","92,50061684",100,"92,48313883","92,8429262","92,80193336","100,1260142","100,7521165","100,416995","100,5948818","100,5009039","100,6546301","100,7220301","100,6447197","100,9556984","100,7575216","100,9496137","101,0078964","101,1566191","100,7443301","100,7271445","100,968362","102,4731259","101,6283614","100,9722219","101,6276759","102,7626205","101,7960039","100,9862781","101,5152699","102,9417973","102,3169625","101,072058","101,2084908","177,41","198,93","186,39","175,43","66,94203698","2048,5","99,47043047","100,4531647","99,68181153","98,90683837","98,08389462","14850,5","3311973,83","944140,9493","15967,77056","460,8938","3686972,24","1916371,75","3813385,18"
20140211,"135,6426485",100,"100,4956946","100,5009389","92,50935008",100,"92,49188162","92,85553101","92,8146187","100,1363928","100,7643313","99,90698174","100,5283732","100,3793405","100,6648162","100,7365165","100,6509118","100,962825","100,7685654","100,956261","101,0367247","101,1905394","100,7540487","100,7028544","100,9806542","102,4950696","101,6037457","100,9892829","101,6577378","102,79494","101,7666526","100,9994896","101,5354788","102,9814789","102,2768462","101,0618572","101,2095322","177,68","199,02","186,57","175,21","67,01315497","2040,95","99,60920802","100,4936842","99,82623641","98,83782606","98,23997236",15060,"3335871,547","940468,7395","15971,73713","460,7995","3714018,763","1928187,513","3842578,20"
20140212,"135,6545347",100,"100,5038824","100,6543009","92,51807306",100,"92,50061684","92,86412087","92,82326344","100,1474003","100,7692801","99,91094721","100,6200409","100,1114565","100,688032","100,7763236","100,6875466","100,974222","100,7754867","100,9677922","101,0472624","101,1743535","100,7611932","100,7140021","100,9898886","102,1341556","101,2608887","100,998107","101,523016","102,3919559","101,4521649","101,0076009","101,4282151","102,5470797","102,0426745","101,0656069","101,1628192","177,86","199,31","186,81","175,42","67,06124564","2030,5","99,7230845","100,5114219","99,89659849","98,95115919","98,40161867",15167,"3325370,155","932734,9471","15975,72728","459,3622","3694007,43","1935675,65","3838172,93"
20140213,"135,6664219",100,"100,5112641","100,6484801","92,52679676",100,"92,50935008","92,86897991","92,82815352","100,1583557","100,7828007","99,86279033","100,6412291","100,0237722","100,6948693","100,8653631","100,713756","100,9864812","100,7767158","100,9799298","101,0633736","101,1881408","100,7637057","100,723116","101,0031433","101,8918731","101,1061133","101,0107855","101,4498593","102,141471","101,3034897","101,0188022","101,3713606","102,2911907","101,9156942","101,0680183","101,1417644","177,61","198,73","186,41","175,06","66,99937335","2029,5","99,4605214","100,4973441","99,78590725","98,83909673","98,0183655",15377,"3334854,105","936222,3536","15979,70953","461,3069","3713639,985","1919561,985","3834699,66"
20140214,"135,6783102",100,"100,5286804","100,6955969","92,5355212",100,"92,51807306","92,88200992","92,84126679","100,1691604","100,7916571","99,77671469","100,7137339","100,7553868","100,7143476","100,9083746","100,7406756","101,0004221","100,783275","100,9925307","101,102119","101,2096635","100,7705586","100,7309018","101,0319658","101,8024974","101,0048652","101,0210938","101,3419182","101,7465455","101,2086669","101,0284103","101,2739425","101,6639264","101,8432228","101,0735276","101,0604907","177,72","199,18","186,67","175,58","67,02957491","2025,5","99,66241464","100,5227519","99,88714052","98,99354567","98,30383081",15377,"3342318,06","935714,7662","15983,69387","461,9673","3724145,065","1939031,405","3841279,73"
20140215,"135,6901995",100,"100,5405911","100,7088567","92,54423816",100,"92,52679676","92,88200992","92,84126679","100,1802007","100,8061619","99,79792658","100,7297206","100,7755921","100,7269261","100,9228089","100,7554511","101,0155676","100,7973437","101,0076838","101,1172645","101,224721","100,7846042","100,7447891","101,0470759","101,8221506","101,0238718","101,0364314","101,3604654","101,7659538","101,2276335","101,0437914","101,292377","101,6831453","101,8619743","101,0893968","101,0786885","177,72","199,18","186,67","175,58","67,03163457","2025,5","99,68285985","100,5357279","99,90561383","99,00363001","98,32388981",15377,"3342318,06","935714,7662","15987,68409","461,9673","3724145,065","1939031,405","3841279,73"
20140216,"135,7020898",100,"100,552477","100,7220955","92,55292269",100,"92,5355212","92,88200992","92,84126679","100,1912083","100,8206598","99,81913963","100,7456922","100,7957969","100,7394957","100,9372434","100,7702289","101,030712","100,8114014","101,0228358","101,1324133","101,239781","100,7986389","100,7586658","101,0621855","101,8418043","101,04288","101,0517606","101,3790127","101,7853634","101,2466019","101,0591642","101,3108111","101,7023659","101,8807276","101,1052589","101,0968852","177,72","199,18","186,67","175,58","67,03593145","2025,5","99,70330636","100,5486937","99,92408531","99,0137119","98,3439504",15377,"3342318,06","935714,7662","15991,66646","461,9673","3724145,065","1939031,405","3841279,73"
20140217,"135,7139812",100,"100,5691539","100,7349649","92,56161624",100,"92,54423816","92,91092923","92,87037085","100,2024471","100,8359758","99,7909907","100,8597257","100,579595","100,747954","100,9537288","100,7018151","101,0504727","100,8261943","101,0416645","101,1597668","101,2623752","100,812137","100,7590706","101,088065","101,5653613","100,9360442","101,0844769","101,4180212","101,4375477","100,9982932","101,0926041","101,3373962","101,3009196","101,2636471","101,1446836","101,0985201","177,8","199,52","186,87","175,52","67,06069839","2017,5","99,83818959","100,5691641","99,90098773","98,95089717","98,42216417",15366,"3336037,125","932470,9478","15996,89368","462,1913","3709436,025","1945455,075","3845173,43"
20140218,"135,7258736",100,"100,5792623","100,7593057","92,57034376",100,"92,55292269","92,91751075","92,87699442","100,2143105","100,8521359","99,82205255","100,823292","100,3922953","100,7503127","100,9701354","100,7282494","101,0662203","100,8424656","101,0563335","101,172467","101,2751098","100,8281125","100,7719849","101,1109474","101,4060042","100,8177693","101,1051327","101,4108179","101,1516049","100,8183863","101,1123922","101,3209905","100,9210675","100,9179231","101,1660211","101,0633384","177,73","199,6","186,86","175,52","67,04709433","2015,5","99,77526886","100,5745973","99,93736438","98,91477327","98,30126801",15450,"3346818,37","932791,9426","16006,68573","462,8092","3710051,78","1932602,485","3870908,84"
20140219,"135,7377671",100,"100,5925375","100,7746085","92,57905272",100,"92,56161624","92,92976133","92,88932326","100,2252395","100,8808594","99,91878993","100,8461225","100,2904374","100,7648552","100,9926129","100,7575381","101,0876894","100,8618615","101,0774491","101,2670696","101,3134381","100,8483032","100,7909674","101,1358819","101,225602","100,6340334","101,1269773","101,4144075","100,6687729","100,6254801","101,1341161","101,2654059","100,2078541","100,7001463","101,1879189","100,8792632","177,5","198,71","186,34","175,12","66,99258565","2028,5","99,54517005","100,5631251","99,7850632","98,62087937","97,70773387",15350,"3357248,64","938542,1202","16011,84335","462,6779","3709619,375","1945514,065","3898675,58"
20140220,"135,7496616",100,"100,6082069","100,7713576","92,58776241",100,"92,57034376","92,92989772","92,88946053","100,2356777","100,9018264","100,2853538","100,8835744","100,7317013","100,7723419","101,0168468","100,7909791","101,1041118","100,8774338","101,0911901","101,3018725","101,3381714","100,8642367","100,8084976","101,1615568","101,22247","100,6052794","101,1333588","101,4314751","100,6721531","100,5699238","101,1370317","101,2776458","100,2164397","100,5764633","101,1707377","100,8816993","177,06","197,21","185,42","174,66","66,88437415","2043,5","99,05891478","100,534827","99,47597516","98,25442794","96,8312362","15100,5","3384056,435","942989,0143","16017,06424","461,4578","3759590,43","1942591,97","3900121,93"
20140221,"135,7615572",100,"100,6180443","100,7734853","92,59647284",100,"92,57905272","92,94206147","92,90170199","100,246944","100,9326669","100,3802112","100,8475212","100,6313712","100,7805264","101,0512347","100,8133321","101,1193766","100,9011743","101,106569","101,3142235","101,3521958","100,8878052","100,8235636","101,1755849","101,1726012","100,5407599","101,1642268","101,3800504","100,6227966","100,5320928","101,1580275","101,2514558","100,1679772","100,6137183","101,1344286","100,9143664","177,43","197,94","185,95","174,8","66,98329031","2044,5","99,29536533","100,5740953","99,65196483","98,32418444","97,26912935","15100,5","3393563,325","944388,6932","16022,22622","461,9167","3754213,125","1961207,07","3935335,38"
20140222,"135,7734538",100,"100,6296352","100,786559","92,60518958",100,"92,58776241","92,94206147","92,90170199","100,2576932","100,946947","100,4013527","100,8632621","100,6517285","100,7932801","101,0656236","100,8282734","101,134454","100,9150668","101,1216654","101,3292319","101,3671882","100,9016768","100,8373829","101,1905726","101,1924186","100,5600301","101,1794327","101,3987628","100,6423908","100,551365","101,1733096","101,2700933","100,1873981","100,6328829","101,1503499","100,9328474","177,43","197,94","185,95","174,8","66,98759903","2044,5","99,31613143","100,5871553","99,67075246","98,33450384","97,28949197","15100,5","3393563,325","944388,6932","16027,35217","461,9167","3754213,125","1961207,07","3935335,38"
20140223,"135,7853514",100,"100,6412025","100,7996124","92,61391541",100,"92,59647284","92,94206147","92,90170199","100,2684087","100,9612199","100,4224954","100,8789887","100,6720851","100,8060241","101,0800097","100,8432136","101,1495303","100,9289479","101,1367607","101,3442426","101,382183","100,9155369","100,8511908","101,2055595","101,2122381","100,5793022","101,19463","101,417475","100,6619869","100,570639","101,1885832","101,2887307","100,2068208","100,6520489","101,1662638","100,9513283","177,43","197,94","185,95","174,8","66,99190774","2044,5","99,33689881","100,6002048","99,68953818","98,34482076","97,30985622",15380,"3393563,325","944388,6932","16032,48511","461,9167","3754213,125","1961207,07","3935335,38"
20140224,"135,7972501",100,"100,6565597","100,8939756","92,62263369",100,"92,60518958","92,9819411","92,94183641","100,2791413","100,9860847","100,4668972","100,9844102","101,1116431","100,8202976","101,0315665","100,8918504","101,1638867","100,9544351","101,1506339","101,297005","101,3946018","100,9402421","100,8712521","101,2248547","100,7789562","100,3823778","101,2108178","101,3846233","100,2806501","100,3760429","101,2019577","101,2353797","99,87014427","100,4585171","101,1643203","100,8683094","177,54","197,8","185,95","174,94","67,02434652","2042,5","99,21358428","100,6112051","99,6958148","98,49513787","97,24991952",15100,"3407523,175","943536,7558","16037,61776","461,9519","3773743,425","1957572,85","3944966,20"
20140225,"135,8091498",100,"100,6644068","100,8850207","92,63132504",100,"92,61391541","92,99278696","92,95275156","100,2899083","101,0160903","100,1965999","100,9736042","100,5358243","100,8460257","101,0295845","100,9278923","101,2014693","100,9819369","101,1884753","101,2971115","101,4277777","100,9678405","100,9010844","101,2598721","100,6466613","100,2813501","101,1900277","101,3757895","100,226203","100,3303335","101,1847342","101,2389914","99,87812646","100,5506568","101,1666342","100,9122707","177,61","198,05","186,1","174,94","67,04655618","2040,27","99,35861829","100,6417799","99,81356026","98,47112176","97,31392525",14830,"3406047,141","944901,4719","16042,75064","463,1257","3764542,982","1949559,596","3955002,19"
20140226,"135,8210506",100,"100,6890122","100,9421034","92,64000333",100,"92,62263369","93,0080001","92,96806189","100,3006651","101,0312403","100,1535076","101,1182273","100,9633546","100,8583049","101,0461822","100,888965","101,2202815","100,9965907","101,2074906","101,3190816","101,4468937","100,9824337","100,9162362","101,2769416","100,4813021","100,1986178","101,2116027","101,3953648","100,0500761","100,2545911","101,2052808","101,2622249","99,69491735","100,4732231","101,1799739","100,9314811","177,66","197,97","186,09","174,97","67,06365128","2053,67","99,31359871","100,6436088","99,81979845","98,33115717","97,33252731",14880,"3419052,5","950560,8747","16047,92519","462,8596","3789349,737","1963842,474","3955080,91"
20140227,"135,8329524",100,"100,7017534","100,9521542","92,64868236",100,"92,63132504","93,01867421","92,9788042","100,3112089","101,0426844","99,97950659","101,1249793","101,0002275","100,8774865","101,0798022","100,876975","101,2276887","101,0071715","101,2143888","101,3306075","101,4573576","100,9931981","100,9292203","101,2896608","100,3773594","100,1039709","101,2586905","101,438836","99,77321185","100,1559177","101,2520043","101,3147544","99,28913825","100,3579286","101,2277344","100,9941682","177,6","197,67","185,92","175,55","67,05261633","2052,5","99,20948284","100,6834337","99,84333411","98,3646888","96,83507631",15170,3424391,"952156,5973","16053,09659","463,9009","3805930,225","1977029,575","3947655,35"
20140228,"135,8448553",100,"100,7118679","100,9115526","92,65736212",100,"92,64000333","93,01437391","92,97447642","100,3112089","101,0712375","100,1406625","101,0932837","101,0161913","100,8971863","101,1583613","100,9050193","101,2513313","101,0285829","101,2376134","101,3775028","101,4929309","101,0146354","100,9490416","101,3157206","100,3866546","100,1140881","101,2629661","101,4321074","99,80648077","100,1621821","101,2556921","101,2989537","99,34025578","100,3548445","101,2286369","100,9595726","177,85","198,24","186,32","175,56","66,96379196","2044,96","99,42231066","100,697785","99,89240667","98,70556603","97,40425158",15170,"3426125,984","951103,7386","16058,30685","465,0965","3802500,872","1976290,243","3958797,16"
20140301,"135,8567591",100,"100,7229846","100,9248026","92,66601495",100,"92,64868236","93,01437391","92,97447642","100,3112089","101,0852137","100,1626792","101,1089254","101,0371712","100,9102366","101,1730476","100,9201002","101,2664559","101,042769","101,2527563","101,3931128","101,5080363","101,0288349","100,963196","101,330722","100,4067775","100,1336731","101,2782007","101,4510457","99,82633279","100,1817472","101,2710566","101,3178423","99,35990508","100,374401","101,2446892","100,9783466","177,85","198,24","186,32","175,56","66,96811251","2044,96","99,44308577","100,711418","99,91109087","98,71545035","97,42467851",15170,"3426125,984","951103,7386","16060,79939","465,0965","3802500,872","1976290,243","3958797,16"
20140302,"135,8686641",100,"100,7340808","100,938036","92,6746215",100,"92,65736212","93,01437391","92,97447642","100,3112089","101,0991805","100,1846971","101,1245544","101,0581502","100,9232799","101,1877342","100,9351834","101,2815793","101,0569461","101,267898","101,4087263","101,5231441","101,0430253","100,9773417","101,3457219","100,4269026","100,1532599","101,2934263","101,4699832","99,84618689","100,2013142","101,2864124","101,3367304","99,37955636","100,3939595","101,260734","100,9971205","177,85","198,24","186,32","175,56","66,97242123","2044,96","99,46386206","100,7250415","99,92977306","98,72533047","97,44510704",15094,"3426125,984","951103,7386","16065,58416","465,0965","3802500,872","1976290,243","3958797,16"
